INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,2,"Septicaemia (except in labour), Shock",RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,350,65,70,0.9144,2,0.6709,1.4273,0.768,1.302
I00699,2,"Septicaemia (except in labour), Shock",RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1030,220,210,1.0409,2,0.8,1.2325,0.8336,1.1995
I00699,2,"Septicaemia (except in labour), Shock",RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1075,260,225,1.1524,2,0.8068,1.2233,0.8367,1.1952
I00699,2,"Septicaemia (except in labour), Shock",RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2785,555,565,0.9884,2,0.8749,1.1371,0.8634,1.1582
I00699,2,"Septicaemia (except in labour), Shock",RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1625,255,310,0.8348,3,0.8331,1.1889,0.8479,1.1794
I00699,2,"Septicaemia (except in labour), Shock",RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1710,360,290,1.244,1,0.8286,1.1947,0.846,1.182
I00699,2,"Septicaemia (except in labour), Shock",RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,625,100,130,0.7639,3,0.7492,1.304,0.8094,1.2354
I00699,2,"Septicaemia (except in labour), Shock",RHU,PORTSMOUTH HOSPITALS NHS TRUST,1480,290,310,0.9332,2,0.8333,1.1887,0.8479,1.1793
I00699,2,"Septicaemia (except in labour), Shock",RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1310,245,245,1.0084,2,0.8134,1.2146,0.8396,1.1911
I00699,2,"Septicaemia (except in labour), Shock",REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1200,180,245,0.743,3,0.8136,1.2142,0.8397,1.1909
I00699,2,"Septicaemia (except in labour), Shock",RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,855,180,155,1.1419,2,0.7706,1.2731,0.82,1.2196
I00699,2,"Septicaemia (except in labour), Shock",RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1675,305,330,0.9175,2,0.8388,1.1817,0.8501,1.1763
I00699,2,"Septicaemia (except in labour), Shock",RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,660,120,130,0.9328,2,0.7514,1.3008,0.8105,1.2338
I00699,2,"Septicaemia (except in labour), Shock",RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,845,165,165,1,2,0.7753,1.2665,0.8222,1.2163
I00699,2,"Septicaemia (except in labour), Shock",RM3,SALFORD ROYAL NHS FOUNDATION TRUST,840,135,170,0.7983,3,0.7783,1.2623,0.8236,1.2141
I00699,2,"Septicaemia (except in labour), Shock",RNZ,SALISBURY NHS FOUNDATION TRUST,395,80,80,1.0037,2,0.6857,1.4026,0.7762,1.2883
I00699,2,"Septicaemia (except in labour), Shock",RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,875,200,170,1.1991,2,0.7787,1.2617,0.8238,1.2139
I00699,2,"Septicaemia (except in labour), Shock",RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1125,235,230,1.0239,2,0.8091,1.2202,0.8377,1.1937
I00699,2,"Septicaemia (except in labour), Shock",RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1370,270,305,0.8926,2,0.832,1.1904,0.8474,1.1801
I00699,2,"Septicaemia (except in labour), Shock",RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,510,90,95,0.9346,2,0.7115,1.3612,0.79,1.2658
I00699,2,"Septicaemia (except in labour), Shock",RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1205,230,215,1.0598,2,0.8025,1.2291,0.8348,1.1979
I00699,2,"Septicaemia (except in labour), Shock",R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1840,390,355,1.103,2,0.8435,1.1757,0.852,1.1737
I00699,2,"Septicaemia (except in labour), Shock",RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,520,80,90,0.9254,2,0.7036,1.3738,0.7858,1.2726
I00699,2,"Septicaemia (except in labour), Shock",RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,690,110,125,0.8821,2,0.747,1.3073,0.8083,1.2372
I00699,2,"Septicaemia (except in labour), Shock",RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1190,185,225,0.8133,3,0.8076,1.2223,0.837,1.1947
I00699,2,"Septicaemia (except in labour), Shock",RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1020,200,190,1.071,2,0.7895,1.2468,0.8289,1.2065
I00699,2,"Septicaemia (except in labour), Shock",RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1600,270,270,0.9875,2,0.8232,1.2018,0.8438,1.1852
I00699,2,"Septicaemia (except in labour), Shock",RWJ,STOCKPORT NHS FOUNDATION TRUST,580,130,120,1.0892,2,0.7426,1.3138,0.8061,1.2405
I00699,2,"Septicaemia (except in labour), Shock",RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,630,140,125,1.1321,2,0.7466,1.3079,0.8081,1.2374
I00699,2,"Septicaemia (except in labour), Shock",RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,345,75,55,1.3038,2,0.6373,1.4858,0.7492,1.3347
I00699,2,"Septicaemia (except in labour), Shock",RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1155,215,225,0.9448,2,0.8072,1.2228,0.8369,1.1949
I00699,2,"Septicaemia (except in labour), Shock",RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1060,195,220,0.883,2,0.8054,1.2253,0.836,1.1961
I00699,2,"Septicaemia (except in labour), Shock",RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,365,80,60,1.3174,2,0.6498,1.4636,0.7563,1.3222
I00699,2,"Septicaemia (except in labour), Shock",RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,950,160,155,1.043,2,0.7703,1.2736,0.8198,1.2199
I00699,2,"Septicaemia (except in labour), Shock",RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,715,165,140,1.1583,2,0.7609,1.287,0.8152,1.2266
I00699,2,"Septicaemia (except in labour), Shock",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1230,220,260,0.846,2,0.8193,1.2069,0.8421,1.1875
I00699,2,"Septicaemia (except in labour), Shock",RFR,THE ROTHERHAM NHS FOUNDATION TRUST,505,105,90,1.1806,2,0.7028,1.375,0.7854,1.2733
I00699,2,"Septicaemia (except in labour), Shock",RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,810,80,185,0.4364,3,0.7872,1.2499,0.8278,1.208
I00699,2,"Septicaemia (except in labour), Shock",RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1165,245,215,1.1235,2,0.8033,1.228,0.8352,1.1974
I00699,2,"Septicaemia (except in labour), Shock",RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,695,140,135,1.0159,2,0.7557,1.2946,0.8126,1.2306
I00699,2,"Septicaemia (except in labour), Shock",RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,2395,545,505,1.0827,2,0.868,1.1454,0.8611,1.1614
I00699,2,"Septicaemia (except in labour), Shock",RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,580,100,90,1.1413,2,0.7047,1.372,0.7864,1.2716
I00699,2,"Septicaemia (except in labour), Shock",RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,440,80,85,0.9926,2,0.6942,1.3889,0.7807,1.2808
I00699,2,"Septicaemia (except in labour), Shock",RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3025,540,540,0.9952,2,0.8725,1.14,0.8626,1.1593
I00699,2,"Septicaemia (except in labour), Shock",RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,975,120,150,0.8097,3,0.7652,1.2808,0.8173,1.2235
I00699,2,"Septicaemia (except in labour), Shock",RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1155,275,220,1.2526,1,0.8037,1.2275,0.8353,1.1972
I00699,2,"Septicaemia (except in labour), Shock",RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,3035,525,630,0.836,3,0.8814,1.1293,0.8655,1.1554
I00699,2,"Septicaemia (except in labour), Shock",RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,2505,455,465,0.9854,2,0.8626,1.152,0.8592,1.1639
I00699,2,"Septicaemia (except in labour), Shock",RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,770,150,150,1.0128,2,0.7652,1.2809,0.8173,1.2235
I00699,2,"Septicaemia (except in labour), Shock",RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1155,255,225,1.1363,2,0.806,1.2244,0.8363,1.1957
I00699,2,"Septicaemia (except in labour), Shock",RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,645,130,120,1.075,2,0.7424,1.3141,0.806,1.2407
I00699,2,"Septicaemia (except in labour), Shock",RBK,WALSALL HEALTHCARE NHS TRUST,840,150,165,0.9004,2,0.7769,1.2643,0.8229,1.2152
I00699,2,"Septicaemia (except in labour), Shock",RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,1000,190,190,0.9993,2,0.7913,1.2443,0.8297,1.2053
I00699,2,"Septicaemia (except in labour), Shock",RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1425,325,315,1.0209,2,0.8352,1.1862,0.8487,1.1782
I00699,2,"Septicaemia (except in labour), Shock",RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1335,240,275,0.8799,2,0.824,1.2007,0.8441,1.1847
I00699,2,"Septicaemia (except in labour), Shock",RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,1410,325,310,1.0458,2,0.8336,1.1883,0.8481,1.1792
I00699,2,"Septicaemia (except in labour), Shock",RA3,WESTON AREA HEALTH NHS TRUST,360,60,75,0.8349,2,0.6793,1.4131,0.7727,1.2942
I00699,2,"Septicaemia (except in labour), Shock",RKE,WHITTINGTON HEALTH NHS TRUST,190,25,30,0.8093,2,0.5268,1.7077,0.6839,1.4621
I00699,2,"Septicaemia (except in labour), Shock",RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,985,175,195,0.8888,2,0.7936,1.2412,0.8307,1.2037
I00699,2,"Septicaemia (except in labour), Shock",RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1380,260,280,0.9139,2,0.8261,1.1979,0.845,1.1834
I00699,2,"Septicaemia (except in labour), Shock",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",635,145,120,1.1996,2,0.7407,1.3167,0.8051,1.2421
I00699,2,"Septicaemia (except in labour), Shock",RLQ,WYE VALLEY NHS TRUST,500,115,105,1.1158,2,0.723,1.3434,0.796,1.2562
I00699,2,"Septicaemia (except in labour), Shock",RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,765,135,170,0.7974,3,0.7792,1.261,0.8241,1.2135
I00699,2,"Septicaemia (except in labour), Shock",RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1435,330,310,1.0607,2,0.8334,1.1885,0.848,1.1792
I00699,3,Bacterial infection; unspecified site,RCF,AIREDALE NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,20,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R1H,BARTS HEALTH NHS TRUST,170,10,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RC1,BEDFORD HOSPITAL NHS TRUST,10,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,20,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RMC,BOLTON NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,20,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,85,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,80,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,25,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJ6,CROYDON HEALTH SERVICES NHS TRUST,40,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RN7,DARTFORD AND GRAVESHAM NHS TRUST,90,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,40,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJN,EAST CHESHIRE NHS TRUST,30,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,70,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,80,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,195,20,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,15,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,20,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,10,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,115,10,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R1F,ISLE OF WIGHT NHS TRUST,10,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,140,15,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RJ2,LEWISHAM AND GREENWICH NHS TRUST,75,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,115,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,110,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,100,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RPA,MEDWAY NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,20,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVJ,NORTH BRISTOL NHS TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,55,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,65,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,15,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,145,10,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,135,*,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,90,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RHU,PORTSMOUTH HOSPITALS NHS TRUST,105,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,75,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,90,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,90,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,20,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNZ,SALISBURY NHS FOUNDATION TRUST,*,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,110,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,*,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,10,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWJ,STOCKPORT NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,15,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,35,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,*,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,90,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,115,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,205,10,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,35,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,80,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,155,*,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,90,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBK,WALSALL HEALTHCARE NHS TRUST,10,0,*,,,,,,
