INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,2,"Septicaemia (except in labour), Shock",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",1760,390,335,1.1732,2,0.8394,1.1809,0.8510,1.1751
I00699,2,"Septicaemia (except in labour), Shock",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",1610,290,310,0.9333,2,0.8333,1.1887,0.8485,1.1786
I00699,2,"Septicaemia (except in labour), Shock",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",1245,210,225,0.9439,2,0.8060,1.2244,0.8368,1.1950
I00699,2,"Septicaemia (except in labour), Shock",RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",375,70,75,0.9165,2,0.6813,1.4099,0.7741,1.2918
I00699,2,"Septicaemia (except in labour), Shock",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",975,210,195,1.0795,2,0.7939,1.2408,0.8314,1.2028
I00699,2,"Septicaemia (except in labour), Shock",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",1110,250,225,1.0998,2,0.8071,1.2229,0.8374,1.1942
I00699,2,"Septicaemia (except in labour), Shock",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",2720,535,535,0.9969,2,0.8717,1.1410,0.8629,1.1588
I00699,2,"Septicaemia (except in labour), Shock",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1570,255,295,0.8622,2,0.8296,1.1935,0.8470,1.1807
I00699,2,"Septicaemia (except in labour), Shock",RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",1730,375,295,1.2747,1,0.8293,1.1939,0.8468,1.1809
I00699,2,"Septicaemia (except in labour), Shock",RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",625,85,125,0.6796,3,0.7449,1.3104,0.8077,1.2381
I00699,2,"Septicaemia (except in labour), Shock",RHU,"PORTSMOUTH HOSPITALS NHS TRUST",1495,270,305,0.8794,2,0.8326,1.1896,0.8482,1.1789
I00699,2,"Septicaemia (except in labour), Shock",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",1295,255,240,1.0660,2,0.8117,1.2168,0.8394,1.1914
I00699,2,"Septicaemia (except in labour), Shock",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",1165,175,230,0.7686,3,0.8087,1.2208,0.8380,1.1933
I00699,2,"Septicaemia (except in labour), Shock",RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",870,155,150,1.0323,2,0.7680,1.2768,0.8191,1.2208
I00699,2,"Septicaemia (except in labour), Shock",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",1565,255,305,0.8425,3,0.8324,1.1899,0.8481,1.1791
I00699,2,"Septicaemia (except in labour), Shock",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",620,105,120,0.8912,2,0.7415,1.3154,0.8060,1.2408
I00699,2,"Septicaemia (except in labour), Shock",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",900,175,170,1.0048,2,0.7809,1.2586,0.8253,1.2116
I00699,2,"Septicaemia (except in labour), Shock",RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",845,145,160,0.8974,2,0.7737,1.2688,0.8219,1.2167
I00699,2,"Septicaemia (except in labour), Shock",RNZ,"SALISBURY NHS FOUNDATION TRUST",405,80,80,1.0234,2,0.6883,1.3984,0.7779,1.2855
I00699,2,"Septicaemia (except in labour), Shock",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",875,195,165,1.1686,2,0.7777,1.2631,0.8238,1.2139
I00699,2,"Septicaemia (except in labour), Shock",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",1215,260,245,1.0466,2,0.8150,1.2124,0.8408,1.1893
I00699,2,"Septicaemia (except in labour), Shock",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",1405,270,300,0.9010,2,0.8315,1.1909,0.8478,1.1795
I00699,2,"Septicaemia (except in labour), Shock",RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",545,90,100,0.9292,2,0.7180,1.3512,0.7938,1.2598
I00699,2,"Septicaemia (except in labour), Shock",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",1205,240,210,1.1208,2,0.8013,1.2308,0.8347,1.1980
I00699,2,"Septicaemia (except in labour), Shock",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",1835,390,350,1.1134,2,0.8426,1.1769,0.8522,1.1734
I00699,2,"Septicaemia (except in labour), Shock",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",500,85,85,1.0359,2,0.6948,1.3878,0.7814,1.2797
I00699,2,"Septicaemia (except in labour), Shock",RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",710,115,130,0.9076,2,0.7488,1.3047,0.8096,1.2351
I00699,2,"Septicaemia (except in labour), Shock",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",1190,170,230,0.7322,3,0.8083,1.2213,0.8379,1.1935
I00699,2,"Septicaemia (except in labour), Shock",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",1105,190,195,0.9717,2,0.7930,1.2420,0.8310,1.2034
I00699,2,"Septicaemia (except in labour), Shock",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",1660,280,285,0.9819,2,0.8264,1.1976,0.8456,1.1825
I00699,2,"Septicaemia (except in labour), Shock",RWJ,"STOCKPORT NHS FOUNDATION TRUST",685,140,140,0.9981,2,0.7592,1.2894,0.8148,1.2272
I00699,2,"Septicaemia (except in labour), Shock",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",680,165,135,1.2342,1,0.7532,1.2982,0.8118,1.2318
I00699,2,"Septicaemia (except in labour), Shock",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",380,85,60,1.4306,1,0.6500,1.4632,0.7567,1.3215
I00699,2,"Septicaemia (except in labour), Shock",RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",1145,200,220,0.9056,2,0.8049,1.2259,0.8364,1.1957
I00699,2,"Septicaemia (except in labour), Shock",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",1055,205,220,0.9127,2,0.8055,1.2250,0.8366,1.1953
I00699,2,"Septicaemia (except in labour), Shock",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",440,100,75,1.3295,1,0.6797,1.4125,0.7732,1.2933
I00699,2,"Septicaemia (except in labour), Shock",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",975,155,160,0.9676,2,0.7742,1.2681,0.8221,1.2164
I00699,2,"Septicaemia (except in labour), Shock",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",665,150,130,1.1527,2,0.7523,1.2994,0.8114,1.2324
I00699,2,"Septicaemia (except in labour), Shock",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1245,220,260,0.8397,3,0.8199,1.2060,0.8429,1.1864
I00699,2,"Septicaemia (except in labour), Shock",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",540,115,95,1.2398,2,0.7107,1.3625,0.7899,1.2659
I00699,2,"Septicaemia (except in labour), Shock",RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",820,80,180,0.4340,3,0.7865,1.2509,0.8280,1.2078
I00699,2,"Septicaemia (except in labour), Shock",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",1170,250,210,1.1907,2,0.8010,1.2312,0.8346,1.1982
I00699,2,"Septicaemia (except in labour), Shock",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",765,165,155,1.0639,2,0.7688,1.2757,0.8195,1.2202
I00699,2,"Septicaemia (except in labour), Shock",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",2260,510,480,1.0622,2,0.8646,1.1495,0.8605,1.1621
I00699,2,"Septicaemia (except in labour), Shock",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",605,115,95,1.2314,2,0.7093,1.3647,0.7892,1.2671
I00699,2,"Septicaemia (except in labour), Shock",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",460,90,85,1.0466,2,0.7010,1.3778,0.7848,1.2742
I00699,2,"Septicaemia (except in labour), Shock",RRK,"UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST",3075,535,545,0.9850,2,0.8729,1.1395,0.8634,1.1583
I00699,2,"Septicaemia (except in labour), Shock",RA7,"UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST",965,125,145,0.8370,2,0.7643,1.2821,0.8173,1.2235
I00699,2,"Septicaemia (except in labour), Shock",RKB,"UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST",1265,265,225,1.1811,2,0.8070,1.2231,0.8373,1.1943
I00699,2,"Septicaemia (except in labour), Shock",RTG,"UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST",3150,535,640,0.8384,3,0.8822,1.1283,0.8664,1.1541
I00699,2,"Septicaemia (except in labour), Shock",RWE,"UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST",2845,515,530,0.9737,2,0.8710,1.1418,0.8627,1.1591
I00699,2,"Septicaemia (except in labour), Shock",RTX,"UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST",820,140,160,0.8741,2,0.7727,1.2701,0.8214,1.2174
I00699,2,"Septicaemia (except in labour), Shock",RJE,"UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST",1175,290,220,1.3109,1,0.8044,1.2265,0.8361,1.1960
I00699,2,"Septicaemia (except in labour), Shock",RK9,"UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST",605,115,115,1.0328,2,0.7346,1.3258,0.8024,1.2462
I00699,2,"Septicaemia (except in labour), Shock",RBK,"WALSALL HEALTHCARE NHS TRUST",925,145,180,0.8251,3,0.7844,1.2539,0.8269,1.2093
I00699,2,"Septicaemia (except in labour), Shock",RWW,"WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST",1040,210,195,1.0798,2,0.7925,1.2427,0.8307,1.2038
I00699,2,"Septicaemia (except in labour), Shock",RWG,"WEST HERTFORDSHIRE HOSPITALS NHS TRUST",1530,330,335,0.9911,2,0.8394,1.1809,0.8510,1.1751
I00699,2,"Septicaemia (except in labour), Shock",RGR,"WEST SUFFOLK NHS FOUNDATION TRUST",1255,215,260,0.8192,3,0.8193,1.2069,0.8426,1.1867
I00699,2,"Septicaemia (except in labour), Shock",RYR,"WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST",1450,315,315,1.0032,2,0.8351,1.1863,0.8493,1.1775
I00699,2,"Septicaemia (except in labour), Shock",RA3,"WESTON AREA HEALTH NHS TRUST",400,70,85,0.8082,2,0.6966,1.3849,0.7824,1.2781
I00699,2,"Septicaemia (except in labour), Shock",RKE,"WHITTINGTON HEALTH NHS TRUST",285,40,45,0.8755,2,0.6043,1.5470,0.7305,1.3690
I00699,2,"Septicaemia (except in labour), Shock",RBL,"WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST",930,175,180,0.9717,2,0.7843,1.2539,0.8269,1.2093
I00699,2,"Septicaemia (except in labour), Shock",RWP,"WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST",1220,255,245,1.0401,2,0.8149,1.2126,0.8407,1.1894
I00699,2,"Septicaemia (except in labour), Shock",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",675,140,125,1.1186,2,0.7480,1.3058,0.8092,1.2357
I00699,2,"Septicaemia (except in labour), Shock",RLQ,"WYE VALLEY NHS TRUST",530,125,115,1.0702,2,0.7373,1.3217,0.8038,1.2441
I00699,2,"Septicaemia (except in labour), Shock",RA4,"YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST",750,120,155,0.7631,3,0.7716,1.2718,0.8209,1.2182
I00699,2,"Septicaemia (except in labour), Shock",RCB,"YORK TEACHING HOSPITAL NHS FOUNDATION TRUST",1555,375,330,1.1339,2,0.8391,1.1813,0.8508,1.1753
I00699,3,"Bacterial infection; unspecified site",RCF,"AIREDALE NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTK,"ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RFF,"BARNSLEY HOSPITAL NHS FOUNDATION TRUST",15,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R1H,"BARTS HEALTH NHS TRUST",165,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RDD,"BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RC1,"BEDFORD HOSPITAL NHS TRUST",*,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXL,"BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RMC,"BOLTON NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAE,"BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXH,"BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXQ,"BUCKINGHAMSHIRE HEALTHCARE NHS TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWY,"CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST",25,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RGT,"CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RQM,"CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RFS,"CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJR,"COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST",25,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXP,"COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST",65,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJ6,"CROYDON HEALTH SERVICES NHS TRUST",35,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RN7,"DARTFORD AND GRAVESHAM NHS TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RP5,"DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBD,"DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWH,"EAST AND NORTH HERTFORDSHIRE NHS TRUST",45,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJN,"EAST CHESHIRE NHS TRUST",30,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVV,"EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST",60,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXR,"EAST LANCASHIRE HOSPITALS NHS TRUST",75,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RDE,"EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXC,"EAST SUSSEX HEALTHCARE NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVR,"EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RDU,"FRIMLEY HEALTH NHS FOUNDATION TRUST",185,10,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RR7,"GATESHEAD HEALTH NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RLT,"GEORGE ELIOT HOSPITAL NHS TRUST",15,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTE,"GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RN3,"GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJ1,"GUY'S AND ST THOMAS' NHS FOUNDATION TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RN5,"HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RCD,"HARROGATE AND DISTRICT NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RQX,"HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWA,"HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST",95,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RYJ,"IMPERIAL COLLEGE HEALTHCARE NHS TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R1F,"ISLE OF WIGHT NHS TRUST",10,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RGP,"JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",15,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNQ,"KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST",40,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJZ,"KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAX,"KINGSTON HOSPITAL NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXN,"LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RR8,"LEEDS TEACHING HOSPITALS NHS TRUST",110,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJ2,"LEWISHAM AND GREENWICH NHS TRUST",60,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",REM,"LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",95,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R1K,"LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST",120,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RC9,"LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",35,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWF,"MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R0A,"MANCHESTER UNIVERSITY NHS FOUNDATION TRUST",105,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RPA,"MEDWAY NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBT,"MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RQ8,"MID ESSEX HOSPITAL SERVICES NHS TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXF,"MID YORKSHIRE HOSPITALS NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RD8,"MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RM1,"NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",35,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVJ,"NORTH BRISTOL NHS TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNN,"NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAP,"NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST",60,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVW,"NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RGN,"NORTH WEST ANGLIA NHS FOUNDATION TRUST",55,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNS,"NORTHAMPTON GENERAL HOSPITAL NHS TRUST",60,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBZ,"NORTHERN DEVON HEALTHCARE NHS TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJL,"NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTF,"NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST",60,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RX1,"NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST",135,10,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTH,"OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",140,*,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RW6,"PENNINE ACUTE HOSPITALS NHS TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RD3,"POOLE HOSPITAL NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RHU,"PORTSMOUTH HOSPITALS NHS TRUST",115,10,10,,,,,,
I00699,3,"Bacterial infection; unspecified site",RHW,"ROYAL BERKSHIRE NHS FOUNDATION TRUST",65,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",REF,"ROYAL CORNWALL HOSPITALS NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RH8,"ROYAL DEVON AND EXETER NHS FOUNDATION TRUST",95,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAL,"ROYAL FREE LONDON NHS FOUNDATION TRUST",85,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RA2,"ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RD1,"ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST",60,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RM3,"SALFORD ROYAL NHS FOUNDATION TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNZ,"SALISBURY NHS FOUNDATION TRUST",*,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXK,"SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RHQ,"SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RK5,"SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST",*,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RXW,"SHREWSBURY AND TELFORD HOSPITAL NHS TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTR,"SOUTH TEES HOSPITALS NHS FOUNDATION TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",R0B,"SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST",30,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJC,"SOUTH WARWICKSHIRE NHS FOUNDATION TRUST",10,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAJ,"SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RVY,"SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RJ7,"ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBN,"ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST",45,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWJ,"STOCKPORT NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTP,"SURREY AND SUSSEX HEALTHCARE NHS TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RMP,"TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST",15,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RBA,"TAUNTON AND SOMERSET NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RNA,"THE DUDLEY GROUP NHS FOUNDATION TRUST",10,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RAS,"THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RTD,"THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST",80,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RQW,"THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST",20,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",20,0,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RFR,"THE ROTHERHAM NHS FOUNDATION TRUST",25,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RDZ,"THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST",40,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RL4,"THE ROYAL WOLVERHAMPTON NHS TRUST",35,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RA9,"TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST",50,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RWD,"UNITED LINCOLNSHIRE HOSPITALS NHS TRUST",30,*,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RRV,"UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST",125,10,*,,,,,,
I00699,3,"Bacterial infection; unspecified site",RHM,"UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST",40,0,*,,,,,,
