INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,2,"Septicaemia (except in labour), Shock",RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,2310,394,438.0116
I00699,2,"Septicaemia (except in labour), Shock",RWJ,STOCKPORT NHS FOUNDATION TRUST,1096,226,233.5301
I00699,2,"Septicaemia (except in labour), Shock",RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1263,256,255.8403
I00699,2,"Septicaemia (except in labour), Shock",RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,739,211,165.0688
I00699,2,"Septicaemia (except in labour), Shock",RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1535,250,311.7907
I00699,2,"Septicaemia (except in labour), Shock",RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1123,256,243.7595
I00699,2,"Septicaemia (except in labour), Shock",RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,909,138,158.1447
I00699,2,"Septicaemia (except in labour), Shock",RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1341,237,221.463
I00699,2,"Septicaemia (except in labour), Shock",RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,808,212,164.0896
I00699,2,"Septicaemia (except in labour), Shock",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1437,236,328.278
I00699,2,"Septicaemia (except in labour), Shock",RFR,THE ROTHERHAM NHS FOUNDATION TRUST,670,156,134.7299
I00699,2,"Septicaemia (except in labour), Shock",RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,700,67,156.0449
I00699,2,"Septicaemia (except in labour), Shock",RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1310,255,236.5553
I00699,2,"Septicaemia (except in labour), Shock",RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1075,198,225.7264
I00699,2,"Septicaemia (except in labour), Shock",RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,2111,540,464.3317
I00699,2,"Septicaemia (except in labour), Shock",RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,631,91,108.8366
I00699,2,"Septicaemia (except in labour), Shock",RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1074,196,211.0356
I00699,2,"Septicaemia (except in labour), Shock",RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,4554,881,878.9732
I00699,2,"Septicaemia (except in labour), Shock",RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,1033,132,163.4362
I00699,2,"Septicaemia (except in labour), Shock",RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1405,413,285.0552
I00699,2,"Septicaemia (except in labour), Shock",RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,3662,738,764.8134
I00699,2,"Septicaemia (except in labour), Shock",RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,4429,802,863.215
I00699,2,"Septicaemia (except in labour), Shock",RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1367,249,269.3659
I00699,2,"Septicaemia (except in labour), Shock",RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1861,503,355.8302
I00699,2,"Septicaemia (except in labour), Shock",RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1249,187,239.678
I00699,2,"Septicaemia (except in labour), Shock",RBK,WALSALL HEALTHCARE NHS TRUST,973,189,199.3499
I00699,2,"Septicaemia (except in labour), Shock",RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1203,215,233.7337
I00699,2,"Septicaemia (except in labour), Shock",RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1588,387,356.0575
I00699,2,"Septicaemia (except in labour), Shock",RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1704,333,358.3293
I00699,2,"Septicaemia (except in labour), Shock",RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,2491,493,559.003
I00699,2,"Septicaemia (except in labour), Shock",RA3,WESTON AREA HEALTH NHS TRUST,757,132,161.1711
I00699,2,"Septicaemia (except in labour), Shock",RKE,WHITTINGTON HEALTH NHS TRUST,675,95,123.9318
I00699,2,"Septicaemia (except in labour), Shock",RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2174,384,440.7196
I00699,2,"Septicaemia (except in labour), Shock",RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1769,352,368.2038
I00699,2,"Septicaemia (except in labour), Shock",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",839,200,173.3765
I00699,2,"Septicaemia (except in labour), Shock",RLQ,WYE VALLEY NHS TRUST,652,144,138.8486
I00699,2,"Septicaemia (except in labour), Shock",RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,893,165,195.0313
I00699,2,"Septicaemia (except in labour), Shock",RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,2040,508,437.6216
I00699,3,Bacterial infection; unspecified site,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,24,*,2.185
I00699,3,Bacterial infection; unspecified site,RCF,AIREDALE NHS FOUNDATION TRUST,21,0,0.6773
I00699,3,Bacterial infection; unspecified site,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7,0,0.2013
I00699,3,Bacterial infection; unspecified site,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",32,*,2.6115
I00699,3,Bacterial infection; unspecified site,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,13,0,0.2014
I00699,3,Bacterial infection; unspecified site,R1H,BARTS HEALTH NHS TRUST,108,11,7.0613
I00699,3,Bacterial infection; unspecified site,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,27,0,1.6114
I00699,3,Bacterial infection; unspecified site,RC1,BEDFORD HOSPITAL NHS TRUST,22,*,1.4424
I00699,3,Bacterial infection; unspecified site,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,22,0,0.6959
I00699,3,Bacterial infection; unspecified site,RMC,BOLTON NHS FOUNDATION TRUST,25,*,1.4607
I00699,3,Bacterial infection; unspecified site,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,44,*,1.3011
I00699,3,Bacterial infection; unspecified site,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,46,*,3.3863
I00699,3,Bacterial infection; unspecified site,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,56,7,4.85
I00699,3,Bacterial infection; unspecified site,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,38,*,1.609
I00699,3,Bacterial infection; unspecified site,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,69,0,4.2832
I00699,3,Bacterial infection; unspecified site,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,85,*,5.5863
I00699,3,Bacterial infection; unspecified site,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,21,*,1.4032
I00699,3,Bacterial infection; unspecified site,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,25,*,0.5035
I00699,3,Bacterial infection; unspecified site,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,40,*,2.2701
I00699,3,Bacterial infection; unspecified site,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,75,*,4.2486
I00699,3,Bacterial infection; unspecified site,RJ6,CROYDON HEALTH SERVICES NHS TRUST,75,8,5.6589
I00699,3,Bacterial infection; unspecified site,RN7,DARTFORD AND GRAVESHAM NHS TRUST,36,*,1.6378
I00699,3,Bacterial infection; unspecified site,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,34,*,2.5291
I00699,3,Bacterial infection; unspecified site,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,12,0,0.8982
I00699,3,Bacterial infection; unspecified site,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,44,*,2.5997
I00699,3,Bacterial infection; unspecified site,RJN,EAST CHESHIRE NHS TRUST,29,*,0.7767
I00699,3,Bacterial infection; unspecified site,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,65,*,3.9651
I00699,3,Bacterial infection; unspecified site,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,61,*,3.0076
I00699,3,Bacterial infection; unspecified site,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,42,*,1.5166
I00699,3,Bacterial infection; unspecified site,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,63,9,4.3549
I00699,3,Bacterial infection; unspecified site,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,27,*,1.0116
I00699,3,Bacterial infection; unspecified site,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,149,*,8.5708
I00699,3,Bacterial infection; unspecified site,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,27,0,0.7766
I00699,3,Bacterial infection; unspecified site,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,15,*,1.9799
I00699,3,Bacterial infection; unspecified site,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,56,*,2.9238
I00699,3,Bacterial infection; unspecified site,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,40,*,2.5241
I00699,3,Bacterial infection; unspecified site,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,43,*,2.5602
I00699,3,Bacterial infection; unspecified site,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,41,*,2.1574
I00699,3,Bacterial infection; unspecified site,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,17,0,0.8462
I00699,3,Bacterial infection; unspecified site,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,23,*,0.6735
I00699,3,Bacterial infection; unspecified site,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,61,*,4.0207
I00699,3,Bacterial infection; unspecified site,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,86,*,6.2348
I00699,3,Bacterial infection; unspecified site,R1F,ISLE OF WIGHT NHS TRUST,10,*,0.4218
I00699,3,Bacterial infection; unspecified site,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,23,0,2.2232
I00699,3,Bacterial infection; unspecified site,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,29,*,2.0412
I00699,3,Bacterial infection; unspecified site,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,29,0,1.8375
I00699,3,Bacterial infection; unspecified site,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,27,*,1.1922
I00699,3,Bacterial infection; unspecified site,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,52,*,1.1327
I00699,3,Bacterial infection; unspecified site,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,86,8,8.1077
I00699,3,Bacterial infection; unspecified site,RJ2,LEWISHAM AND GREENWICH NHS TRUST,102,*,6.0907
I00699,3,Bacterial infection; unspecified site,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,118,11,8.3377
I00699,3,Bacterial infection; unspecified site,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,56,*,2.5234
I00699,3,Bacterial infection; unspecified site,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,35,0,3.1962
I00699,3,Bacterial infection; unspecified site,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,99,*,3.1788
I00699,3,Bacterial infection; unspecified site,RPA,MEDWAY NHS FOUNDATION TRUST,32,*,1.7078
I00699,3,Bacterial infection; unspecified site,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,39,*,1.4719
I00699,3,Bacterial infection; unspecified site,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,17,*,1.7099
I00699,3,Bacterial infection; unspecified site,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,59,*,2.0324
I00699,3,Bacterial infection; unspecified site,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30,0,2.3018
I00699,3,Bacterial infection; unspecified site,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,56,7,3.4575
I00699,3,Bacterial infection; unspecified site,RVJ,NORTH BRISTOL NHS TRUST,38,*,1.7893
I00699,3,Bacterial infection; unspecified site,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,31,0,1.3506
I00699,3,Bacterial infection; unspecified site,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,38,*,1.2589
I00699,3,Bacterial infection; unspecified site,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,55,*,1.9773
I00699,3,Bacterial infection; unspecified site,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,44,*,2.1356
I00699,3,Bacterial infection; unspecified site,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,49,*,1.895
I00699,3,Bacterial infection; unspecified site,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,27,*,1.7062
I00699,3,Bacterial infection; unspecified site,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,23,7,2.6029
I00699,3,Bacterial infection; unspecified site,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,64,6,4.0819
I00699,3,Bacterial infection; unspecified site,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,56,7,3.87
I00699,3,Bacterial infection; unspecified site,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,116,*,6.6631
I00699,3,Bacterial infection; unspecified site,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,106,*,1.5356
I00699,3,Bacterial infection; unspecified site,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,58,*,3.4324
I00699,3,Bacterial infection; unspecified site,RHU,PORTSMOUTH HOSPITALS NHS TRUST,80,6,5.4585
I00699,3,Bacterial infection; unspecified site,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,63,*,4.0995
I00699,3,Bacterial infection; unspecified site,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,38,*,2.2852
I00699,3,Bacterial infection; unspecified site,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,42,*,2.1946
I00699,3,Bacterial infection; unspecified site,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,88,*,6.4971
I00699,3,Bacterial infection; unspecified site,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,54,*,3.1561
I00699,3,Bacterial infection; unspecified site,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,40,*,3.1296
I00699,3,Bacterial infection; unspecified site,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,64,*,4.6162
I00699,3,Bacterial infection; unspecified site,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,13,0,0.5625
I00699,3,Bacterial infection; unspecified site,RNZ,SALISBURY NHS FOUNDATION TRUST,13,0,0.5286
I00699,3,Bacterial infection; unspecified site,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,76,6,5.2453
I00699,3,Bacterial infection; unspecified site,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,94,6,5.8508
I00699,3,Bacterial infection; unspecified site,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,15,0,0.5624
I00699,3,Bacterial infection; unspecified site,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,55,9,3.3146
I00699,3,Bacterial infection; unspecified site,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,78,*,1.7956
I00699,3,Bacterial infection; unspecified site,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,12,*,1.1143
I00699,3,Bacterial infection; unspecified site,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,26,*,1.922
I00699,3,Bacterial infection; unspecified site,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,34,0,3.0169
I00699,3,Bacterial infection; unspecified site,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,42,6,2.6299
I00699,3,Bacterial infection; unspecified site,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,36,0,1.7375
I00699,3,Bacterial infection; unspecified site,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,45,0,1.7401
I00699,3,Bacterial infection; unspecified site,RWJ,STOCKPORT NHS FOUNDATION TRUST,20,*,1.1162
I00699,3,Bacterial infection; unspecified site,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9,0,0.3893
I00699,3,Bacterial infection; unspecified site,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,20,0,1.0104
I00699,3,Bacterial infection; unspecified site,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,48,*,2.8287
I00699,3,Bacterial infection; unspecified site,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,24,*,1.3775
I00699,3,Bacterial infection; unspecified site,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,21,0,1.3844
I00699,3,Bacterial infection; unspecified site,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,66,*,2.5955
I00699,3,Bacterial infection; unspecified site,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,19,*,1.1829
I00699,3,Bacterial infection; unspecified site,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",11,*,0.557
I00699,3,Bacterial infection; unspecified site,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,21,*,1.6454
I00699,3,Bacterial infection; unspecified site,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,14,*,1.1093
I00699,3,Bacterial infection; unspecified site,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,46,*,1.3044
I00699,3,Bacterial infection; unspecified site,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,33,*,2.8693
I00699,3,Bacterial infection; unspecified site,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,41,*,3.1197
I00699,3,Bacterial infection; unspecified site,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,73,0,4.0321
I00699,3,Bacterial infection; unspecified site,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,61,*,2.2588
I00699,3,Bacterial infection; unspecified site,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,171,13,11.019
I00699,3,Bacterial infection; unspecified site,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,33,*,0.9557
I00699,3,Bacterial infection; unspecified site,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,31,8,1.9519
I00699,3,Bacterial infection; unspecified site,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,46,*,2.8323
I00699,3,Bacterial infection; unspecified site,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,66,*,2.6861
I00699,3,Bacterial infection; unspecified site,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,35,*,1.8058
I00699,3,Bacterial infection; unspecified site,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,95,*,5.1317
I00699,3,Bacterial infection; unspecified site,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,66,8,4.5503
I00699,3,Bacterial infection; unspecified site,RBK,WALSALL HEALTHCARE NHS TRUST,*,0,0.0879
I00699,3,Bacterial infection; unspecified site,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,25,*,0.4721
I00699,3,Bacterial infection; unspecified site,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,56,0,2.9124
I00699,3,Bacterial infection; unspecified site,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,9,0,0.352
I00699,3,Bacterial infection; unspecified site,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,45,*,2.6754
I00699,3,Bacterial infection; unspecified site,RA3,WESTON AREA HEALTH NHS TRUST,*,0,0.6759
I00699,3,Bacterial infection; unspecified site,RKE,WHITTINGTON HEALTH NHS TRUST,9,0,0.1572
I00699,3,Bacterial infection; unspecified site,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,40,*,1.305
I00699,3,Bacterial infection; unspecified site,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,42,*,2.2584
I00699,3,Bacterial infection; unspecified site,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8,0,0.2875
I00699,3,Bacterial infection; unspecified site,RLQ,WYE VALLEY NHS TRUST,15,0,1.1873
I00699,3,Bacterial infection; unspecified site,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,8,0,0.0195
I00699,3,Bacterial infection; unspecified site,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,42,0,2.3618
I00699,4,Mycoses,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,20,*,1.1921
I00699,4,Mycoses,RCF,AIREDALE NHS FOUNDATION TRUST,7,0,0.2139
I00699,4,Mycoses,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,15,0,0.5948
I00699,4,Mycoses,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",19,*,1.2831
I00699,4,Mycoses,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,19,*,1.1189
I00699,4,Mycoses,R1H,BARTS HEALTH NHS TRUST,61,*,1.8581
I00699,4,Mycoses,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,22,0,0.865
I00699,4,Mycoses,RC1,BEDFORD HOSPITAL NHS TRUST,*,0,0.0871
I00699,4,Mycoses,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,16,0,0.3239
I00699,4,Mycoses,RMC,BOLTON NHS FOUNDATION TRUST,30,*,0.9686
I00699,4,Mycoses,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,50,0,1.1642
I00699,4,Mycoses,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,27,*,1.5236
I00699,4,Mycoses,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,11,*,0.357
I00699,4,Mycoses,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,24,*,0.6543
I00699,4,Mycoses,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13,*,0.507
I00699,4,Mycoses,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,33,0,1.2239
I00699,4,Mycoses,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,22,0,1.0237
I00699,4,Mycoses,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,22,*,1.096
I00699,4,Mycoses,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,13,*,0.2776
I00699,4,Mycoses,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,39,0,1.4529
I00699,4,Mycoses,RJ6,CROYDON HEALTH SERVICES NHS TRUST,16,*,0.4108
I00699,4,Mycoses,RN7,DARTFORD AND GRAVESHAM NHS TRUST,27,0,0.2283
I00699,4,Mycoses,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,27,*,1.118
I00699,4,Mycoses,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,7,0,0.0772
I00699,4,Mycoses,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,16,*,0.4621
I00699,4,Mycoses,RJN,EAST CHESHIRE NHS TRUST,6,*,0.5506
I00699,4,Mycoses,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,39,0,1.1468
I00699,4,Mycoses,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,55,*,1.9243
I00699,4,Mycoses,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,49,*,1.5631
I00699,4,Mycoses,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,20,*,0.5692
I00699,4,Mycoses,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,14,*,0.5383
I00699,4,Mycoses,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,39,0,1.1799
I00699,4,Mycoses,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,13,*,1.0058
I00699,4,Mycoses,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,*,*,0.4446
I00699,4,Mycoses,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,34,*,0.9342
I00699,4,Mycoses,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,27,0,0.7216
I00699,4,Mycoses,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,40,0,1.253
I00699,4,Mycoses,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,21,0,0.8322
I00699,4,Mycoses,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,34,*,1.4851
I00699,4,Mycoses,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7,0,0.3006
I00699,4,Mycoses,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,47,*,2.5493
I00699,4,Mycoses,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,32,0,1.3296
I00699,4,Mycoses,R1F,ISLE OF WIGHT NHS TRUST,7,0,0.4443
I00699,4,Mycoses,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15,*,0.6647
I00699,4,Mycoses,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,18,*,0.9283
I00699,4,Mycoses,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,26,*,1.1769
I00699,4,Mycoses,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,24,0,0.7194
I00699,4,Mycoses,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,20,0,0.6645
I00699,4,Mycoses,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,48,*,2.5286
I00699,4,Mycoses,RJ2,LEWISHAM AND GREENWICH NHS TRUST,43,0,1.1588
