NXP15,,Great Western Hospital (GWH), - , - , - , - , - , * , - , - , - , - , * , * , 14 , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN3,,Great Western Hospitals NHS Foundation Trust," 2,203 "," 10,211 "," 1,190 "," 1,313 ", 511 ," 1,728 "," 1,901 ", 563 ," 5,272 "," 6,019 "," 11,040 "," 1,550 "," 5,845 "," 5,266 "," 6,821 "," 1,641 ", 254 ," 10,032 "," 6,396 ", - ," 8,412 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXV,,Greater Manchester West Mental Health NHS Foundation Trust, - , - , - , - ," 2,712 ", 9 , - , - , - , - , - , - , - , - , - , - , * , 85 , * , - , 30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ1-X,,Guy's And St Thomas' NHS Foundation Trust," 1,931 "," 10,629 "," 3,250 "," 1,876 "," 1,461 "," 6,826 "," 4,156 ", * ," 9,784 "," 8,023 "," 22,589 "," 2,591 "," 11,446 "," 9,973 "," 10,606 "," 1,189 "," 3,522 "," 10,866 "," 9,807 ", * ," 12,725 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN5-X,,Hampshire Hospitals NHS Foundation Trust," 2,605 "," 9,482 "," 1,574 "," 1,294 ", * ," 1,660 "," 4,747 ", 549 ," 5,498 "," 6,041 "," 15,143 "," 2,053 "," 8,915 "," 8,178 "," 8,023 "," 3,180 ", 317 ," 9,656 "," 6,057 ", * ," 7,615 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCD,,Harrogate And District NHS Foundation Trust," 1,229 "," 9,396 ", 887 ," 1,000 ", 254 , 909 ," 2,040 ", 232 ," 3,324 "," 3,140 "," 8,211 ", 692 ," 4,042 "," 2,633 "," 2,627 ", 862 , 190 ," 5,267 "," 3,036 ", - ," 2,476 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXP04,,Hathaway Medical Centre, - , - , - , - , - , 15 , - , - , - , - , 38 , - , * , - , - , - , - , - , - , * , 29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR1-X,,Heart of England NHS Foundation Trust," 4,929 "," 27,345 "," 3,938 "," 3,607 "," 1,398 "," 3,327 "," 12,240 ", 960 ," 12,630 "," 14,327 "," 19,065 "," 4,116 "," 14,135 "," 10,994 "," 29,693 "," 3,164 ", 421 ," 35,902 "," 11,633 ", - ," 18,249 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RD7,,Heatherwood And Wexham Park Hospitals NHS Foundation Trust," 2,808 "," 4,426 ", 985 , 861 , 483 ," 1,173 ", 159 , 557 ," 4,635 "," 6,132 "," 11,410 "," 2,010 "," 6,051 "," 5,963 "," 6,902 "," 1,798 ", 280 ," 11,625 "," 7,749 ", - ," 5,811 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RY4,,Hertfordshire Community NHS Trust, 11 , * , * , * , * , 10 , - , - , 68 , 48 , 10 , 13 , 29 , 22 , - , - , - ," 3,817 ", 78 , - , 580 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWR,,Hertfordshire Partnership University NHS Foundation Trust, - , - , - , - ," 1,180 ", 68 , - , - , - , - , - , - , - , - , - , - , * , 257 , - , * , 18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQQ-X,,Hinchingbrooke Health Care NHS Trust, 852 ," 5,886 ", 820 , 709 , 178 , 635 ," 2,564 ", 352 ," 1,848 "," 2,419 "," 5,131 "," 1,195 "," 3,548 "," 3,049 "," 3,081 ", 288 , 57 ," 3,958 "," 2,395 ", - ," 4,625 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQX,,Homerton University Hospital NHS Foundation Trust," 1,517 "," 1,984 "," 2,646 ", 822 , 542 , 697 , 69 , 171 ," 2,072 "," 2,572 "," 8,488 "," 1,050 "," 2,713 "," 3,171 "," 13,251 "," 1,764 ", 209 ," 4,458 "," 2,290 ", - ," 7,463 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC25,,Horton NHS Treatment Centre, - , 6 , - , - , - , 244 , - , - , - , - , - , 15 ," 2,041 ", - , - , - , - , 11 , 80 , - , 25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RY9,,Hounslow And Richmond Community Healthcare NHS Trust, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 367 , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXP08,,Hugglescote Surgery, - , - , - , - , - , * , - , - , - , - , - , - , - , - , - , - , - , - , - , * , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWA,,Hull And East Yorkshire Hospitals NHS Trust," 2,703 "," 25,802 "," 2,521 "," 2,189 ", 870 ," 3,503 "," 6,948 "," 1,002 "," 10,976 "," 8,977 "," 20,869 "," 3,435 "," 12,972 "," 8,072 "," 8,246 "," 3,724 "," 1,035 "," 15,040 "," 10,725 ", - ," 7,166 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RV9-X,,Humber NHS Foundation Trust, * , 120 , - , * , 806 , 39 , - , - , 104 , 41 , 9 , 23 , 41 , 33 , - , - , - , 438 , 101 , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYJ,,Imperial College Healthcare NHS Trust," 3,357 "," 20,383 "," 4,850 "," 3,889 ", 608 ," 9,929 "," 4,734 ", 592 ," 13,838 "," 8,104 "," 14,251 "," 2,657 "," 8,989 "," 11,933 "," 19,481 "," 3,506 ", 956 ," 17,682 "," 8,009 ", - ," 16,679 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGQ,,Ipswich Hospital NHS Trust," 2,267 "," 15,792 "," 1,915 "," 1,842 ", 472 ," 2,210 "," 3,086 ", 469 ," 5,596 "," 5,358 "," 10,465 "," 1,269 "," 7,077 "," 4,494 "," 7,495 "," 2,437 ", 292 ," 9,767 "," 4,790 ", - ," 5,478 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1F-X,,Isle of Wight NHS Trust, 725 ," 1,693 ", 178 , 279 , 590 , 576 ," 1,554 ", 207 ," 1,495 "," 1,964 "," 2,688 ", 605 ," 2,208 "," 1,742 "," 1,787 ", 554 , 60 ," 2,336 "," 1,979 ", - ," 1,264 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGP,,James Paget University Hospitals NHS Foundation Trust," 1,545 "," 6,495 "," 1,760 "," 1,198 ", 234 ," 1,006 "," 6,003 ", 384 ," 2,817 "," 3,887 "," 6,812 "," 1,825 "," 5,382 "," 3,475 "," 4,698 ", 742 , 442 ," 4,903 "," 2,790 ", - ," 3,142 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXY,,Kent And Medway NHS And Social Care Partnership Trust, * , - , * , - ," 2,529 ", 58 , - , - , 10 , - , * , - , - , - , - , - , * , 288 , 16 , - , 6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYY,,Kent Community Health NHS Trust, 18 , 83 , 56 , 20 , 20 , 63 , * , * , 151 , 147 , 67 , 87 , 132 , 98 , - , - , - , 811 , 666 , - , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNQ,,Kettering General Hospital NHS Foundation Trust," 1,777 "," 8,409 "," 1,904 "," 1,336 ", 482 , 894 ," 4,172 ", 377 ," 5,827 "," 5,522 "," 10,824 "," 1,461 "," 3,820 "," 4,768 "," 8,426 ", 919 , 246 ," 8,974 "," 4,584 ", - ," 6,200 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJZ,,King's College Hospital NHS Foundation Trust," 3,482 "," 21,859 "," 6,194 "," 5,752 "," 1,244 "," 5,990 "," 10,656 ", * ," 13,955 "," 8,824 "," 32,355 "," 4,198 "," 13,838 "," 11,914 "," 20,490 "," 4,343 "," 1,280 "," 21,238 "," 10,789 ", * ," 18,323 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXP21,,Kingskerswell Health Centre, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAX,,Kingston Hospital NHS Foundation Trust," 1,229 "," 3,188 ", 831 , 648 , 234 , 907 ," 2,746 ", 296 ," 3,083 "," 3,837 "," 7,684 "," 1,259 "," 4,846 "," 3,997 "," 14,042 "," 2,418 ", 169 ," 4,160 "," 2,967 ", - ," 8,303 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RW5,,Lancashire Care NHS Foundation Trust, * , 23 , * , * ," 2,683 ", 97 , * , - , 23 , 35 , 16 , 10 , 255 , 18 , - , - , * , 125 , 15 , - , 212 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXN,,Lancashire Teaching Hospitals NHS Foundation Trust," 3,020 "," 11,891 "," 2,894 "," 2,064 ", 541 ," 4,831 "," 3,162 ", 616 ," 6,860 "," 8,209 "," 13,705 "," 3,259 "," 10,883 "," 8,787 "," 14,402 "," 1,242 ", 632 ," 14,327 "," 10,039 ", - ," 11,719 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NXP20,,Lawn Medical Centre, - , - , - , - , - , 42 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NR510,,Lee Mill Unit, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 13 , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGD,,Leeds And York Partnership NHS Foundation Trust, * , * , - , * ," 1,911 ", 95 , - , - , * , * , - , - , - , * , - , - , * , 85 , 8 , - , 365 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RY6,,Leeds Community Healthcare NHS Trust, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 844 , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR8,,Leeds Teaching Hospitals NHS Trust," 3,437 "," 15,498 "," 2,426 "," 4,457 "," 1,177 "," 3,766 "," 10,083 ", 923 ," 14,886 "," 11,935 "," 20,326 "," 4,074 "," 16,555 "," 12,143 "," 12,801 "," 2,243 "," 3,091 "," 20,547 "," 16,347 ", - ," 16,677 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RT5,,Leicestershire Partnership NHS Trust, 82 , 225 , * , 73 ," 1,914 ", 242 , 6 , 6 , 751 , 451 , 186 , 108 , 453 , 319 , - , - , * , 746 ," 1,135 ", - , 429 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ2,,Lewisham And Greenwich NHS Trust," 3,825 "," 11,962 "," 3,269 "," 1,891 ", 625 ," 1,844 ", 203 , 752 ," 5,195 "," 9,421 "," 13,978 "," 3,669 "," 7,653 "," 6,846 "," 19,055 "," 3,788 ", 578 ," 14,379 "," 6,789 ", - ," 12,433 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RY5,,Lincolnshire Community Health Services NHS Trust, 41 , 270 , 148 , 90 , 29 , 24 , - , 6 , 182 , 199 , 120 , 55 , 70 , 148 , - , - , - , 238 , 118 , - , 18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RP7,,Lincolnshire Partnership NHS Foundation Trust, - , - , - , * , 947 , 93 , - , - , 23 , 22 , * , * , * , 15 , - , - , - , 52 , 26 , - , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RY1,,Liverpool Community Health NHS Trust, 6 , 9 , - , * , * , 12 , - , - , 27 , 33 , 12 , 14 , 34 , 23 , - , - , - , 560 , 122 , - , * ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBQ,,Liverpool Heart And Chest Hospital NHS Foundation Trust, 8 ," 1,263 ", 104 , 349 , * , 10 , - , - ," 9,099 ", 725 , 81 , 9 , 15 , * , * , - , 126 , 838 , 257 , - , 440 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REP,,Liverpool Women's NHS Foundation Trust, 14 ," 1,576 ", 59 , 22 , - , - , 9 , - , 8 , 6 , 48 , 55 , * ," 5,407 "," 21,865 "," 2,569 ", 283 , 661 , 127 , * ," 8,658 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1K,,London North West Healthcare NHS Trust," 4,339 "," 14,669 "," 3,939 "," 2,992 ", 724 ," 1,597 "," 3,676 ", 811 ," 9,537 "," 9,627 "," 23,249 "," 3,662 "," 8,304 "," 10,507 "," 14,841 "," 3,392 ", 373 ," 20,058 "," 8,905 ", - ," 12,206 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RC9,,Luton And Dunstable University Hospital NHS Foundation Trust," 2,812 "," 9,038 "," 1,826 "," 1,860 ", 505 ," 1,458 "," 3,152 ", 544 ," 4,378 "," 6,817 "," 11,628 "," 1,596 "," 4,881 "," 4,618 "," 12,484 "," 2,252 ", 586 ," 12,518 "," 5,075 ", - ," 7,640 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWF,,Maidstone And Tunbridge Wells NHS Trust," 1,956 "," 6,222 "," 1,307 "," 1,401 ", 577 ," 1,352 "," 6,348 ", 597 ," 5,591 "," 5,977 "," 15,684 "," 1,521 "," 8,391 "," 6,239 "," 7,745 "," 2,153 ", 354 ," 13,880 "," 8,770 ", - ," 7,661 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAE,,Manchester Mental Health And Social Care Trust, - , - , - , - ," 1,471 ", 38 , - , - , - , - , - , - , - , - , - , - , - , 6 , - , - , 49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPA,,Medway NHS Foundation Trust," 2,410 "," 5,551 "," 1,319 "," 1,009 ", 316 ," 1,428 ", 79 , 668 ," 4,663 "," 6,504 "," 8,786 "," 1,529 "," 6,676 "," 5,513 "," 6,228 "," 1,675 ", 321 ," 7,630 "," 4,520 ", - ," 5,623 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RW4,,Mersey Care NHS Trust, - , - , - , - ," 2,777 ", 94 , - , - , - , - , - , - , - , - , - , - , - , 45 , - , - , 353 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
