INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED,SHMI_VALUE,SHMI_BANDING,PO_LL,PO_UL,OD_LL,OD_UL
I00699,2,"Septicaemia (except in labour), Shock",RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,970,225,195,1.1454,2,0.7944,1.2401,0.8406,1.1896
I00699,2,"Septicaemia (except in labour), Shock",RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1160,270,240,1.1181,2,0.8126,1.2157,0.8494,1.1773
I00699,2,"Septicaemia (except in labour), Shock",RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2685,515,525,0.9818,2,0.8705,1.1424,0.8745,1.1435
I00699,2,"Septicaemia (except in labour), Shock",RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1560,265,295,0.8962,2,0.8293,1.1939,0.8572,1.1667
I00699,2,"Septicaemia (except in labour), Shock",RW6,PENNINE ACUTE HOSPITALS NHS TRUST,1740,360,300,1.1876,1,0.8314,1.1911,0.8581,1.1653
I00699,2,"Septicaemia (except in labour), Shock",RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,615,75,125,0.6163,3,0.7446,1.3108,0.8151,1.2269
I00699,2,"Septicaemia (except in labour), Shock",RHU,PORTSMOUTH HOSPITALS NHS TRUST,1435,265,295,0.8881,2,0.83,1.1929,0.8575,1.1662
I00699,2,"Septicaemia (except in labour), Shock",RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,1255,255,230,1.1071,2,0.8087,1.2208,0.8476,1.1798
I00699,2,"Septicaemia (except in labour), Shock",REF,ROYAL CORNWALL HOSPITALS NHS TRUST,1150,180,225,0.8098,3,0.8065,1.2238,0.8465,1.1813
I00699,2,"Septicaemia (except in labour), Shock",RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,850,145,150,0.9785,2,0.7667,1.2787,0.8267,1.2097
I00699,2,"Septicaemia (except in labour), Shock",RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1540,255,300,0.8458,3,0.8308,1.1919,0.8578,1.1657
I00699,2,"Septicaemia (except in labour), Shock",RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,705,155,130,1.1947,2,0.7519,1.3,0.8189,1.2211
I00699,2,"Septicaemia (except in labour), Shock",RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,630,105,120,0.8793,2,0.7431,1.3131,0.8142,1.2282
I00699,2,"Septicaemia (except in labour), Shock",RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,925,180,170,1.0516,2,0.7809,1.2587,0.8339,1.1992
I00699,2,"Septicaemia (except in labour), Shock",RM3,SALFORD ROYAL NHS FOUNDATION TRUST,840,155,155,1.0092,2,0.7698,1.2744,0.8282,1.2074
I00699,2,"Septicaemia (except in labour), Shock",RNZ,SALISBURY NHS FOUNDATION TRUST,390,85,75,1.1098,2,0.6837,1.4059,0.7814,1.2797
I00699,2,"Septicaemia (except in labour), Shock",RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,940,200,180,1.1186,2,0.7847,1.2534,0.8358,1.1964
I00699,2,"Septicaemia (except in labour), Shock",RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,1295,260,260,1.0036,2,0.8186,1.2077,0.8523,1.1733
I00699,2,"Septicaemia (except in labour), Shock",RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1490,290,315,0.9175,2,0.8352,1.1863,0.8598,1.1631
I00699,2,"Septicaemia (except in labour), Shock",RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,585,100,105,0.938,2,0.7272,1.337,0.8056,1.2412
I00699,2,"Septicaemia (except in labour), Shock",RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1185,230,210,1.1072,2,0.8,1.2324,0.8434,1.1857
I00699,2,"Septicaemia (except in labour), Shock",R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,1845,370,350,1.056,2,0.8432,1.1761,0.8633,1.1583
I00699,2,"Septicaemia (except in labour), Shock",RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,440,75,75,0.9911,2,0.6839,1.4057,0.7815,1.2795
I00699,2,"Septicaemia (except in labour), Shock",RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,735,120,135,0.8858,2,0.7554,1.295,0.8207,1.2184
I00699,2,"Septicaemia (except in labour), Shock",RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,1125,160,220,0.7382,3,0.8037,1.2274,0.8452,1.1831
I00699,2,"Septicaemia (except in labour), Shock",RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1135,200,200,0.978,2,0.7968,1.2368,0.8418,1.1879
I00699,2,"Septicaemia (except in labour), Shock",RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,1715,285,295,0.9668,2,0.8302,1.1927,0.8576,1.1661
I00699,2,"Septicaemia (except in labour), Shock",RWJ,STOCKPORT NHS FOUNDATION TRUST,785,155,155,0.9872,2,0.7707,1.273,0.8287,1.2067
I00699,2,"Septicaemia (except in labour), Shock",RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,745,170,145,1.1565,2,0.7637,1.283,0.8251,1.212
I00699,2,"Septicaemia (except in labour), Shock",RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,405,105,70,1.472,1,0.6708,1.4274,0.7741,1.2918
I00699,2,"Septicaemia (except in labour), Shock",RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1175,190,225,0.8327,3,0.8074,1.2226,0.847,1.1807
I00699,2,"Septicaemia (except in labour), Shock",RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1050,210,220,0.9569,2,0.8047,1.2261,0.8457,1.1825
I00699,2,"Septicaemia (except in labour), Shock",RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,530,110,95,1.1653,2,0.7118,1.3607,0.7972,1.2544
I00699,2,"Septicaemia (except in labour), Shock",RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1110,175,180,0.9732,2,0.7859,1.2518,0.8364,1.1956
I00699,2,"Septicaemia (except in labour), Shock",RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,660,135,130,1.0209,2,0.751,1.3015,0.8184,1.2219
I00699,2,"Septicaemia (except in labour), Shock",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1265,250,270,0.9117,2,0.8231,1.2019,0.8543,1.1705
I00699,2,"Septicaemia (except in labour), Shock",RFR,THE ROTHERHAM NHS FOUNDATION TRUST,600,130,105,1.2414,2,0.724,1.3418,0.8039,1.2439
I00699,2,"Septicaemia (except in labour), Shock",RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,780,80,170,0.4665,3,0.7792,1.261,0.8331,1.2004
I00699,2,"Septicaemia (except in labour), Shock",RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1155,245,210,1.1644,2,0.8004,1.2319,0.8436,1.1854
I00699,2,"Septicaemia (except in labour), Shock",RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,800,160,160,0.997,2,0.7737,1.2688,0.8302,1.2045
I00699,2,"Septicaemia (except in labour), Shock",RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,2060,505,440,1.1368,2,0.8595,1.1558,0.8701,1.1492
I00699,2,"Septicaemia (except in labour), Shock",RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,650,110,95,1.1312,2,0.7157,1.3548,0.7993,1.2511
I00699,2,"Septicaemia (except in labour), Shock",RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,490,95,95,0.9947,2,0.7106,1.3627,0.7965,1.2555
I00699,2,"Septicaemia (except in labour), Shock",RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,3030,545,540,1.0088,2,0.8725,1.1399,0.8753,1.1425
I00699,2,"Septicaemia (except in labour), Shock",RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,910,115,135,0.8545,2,0.7566,1.2933,0.8214,1.2175
I00699,2,"Septicaemia (except in labour), Shock",RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1415,275,255,1.0887,2,0.8168,1.2101,0.8514,1.1745
I00699,2,"Septicaemia (except in labour), Shock",RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,3205,545,650,0.8411,3,0.8832,1.1272,0.8792,1.1374
I00699,2,"Septicaemia (except in labour), Shock",RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,2980,540,555,0.9802,2,0.8737,1.1385,0.8757,1.1419
I00699,2,"Septicaemia (except in labour), Shock",RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,860,140,165,0.8577,2,0.7755,1.2663,0.8312,1.2031
I00699,2,"Septicaemia (except in labour), Shock",RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1285,330,240,1.373,1,0.8125,1.2158,0.8494,1.1773
I00699,2,"Septicaemia (except in labour), Shock",RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,640,125,120,1.06,2,0.7403,1.3172,0.8128,1.2304
I00699,2,"Septicaemia (except in labour), Shock",RBK,WALSALL HEALTHCARE NHS TRUST,1000,145,185,0.7766,3,0.789,1.2475,0.838,1.1933
I00699,2,"Septicaemia (except in labour), Shock",RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1070,215,200,1.0858,2,0.7951,1.2391,0.841,1.189
I00699,2,"Septicaemia (except in labour), Shock",RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1610,360,350,1.0272,2,0.8428,1.1766,0.8631,1.1586
I00699,2,"Septicaemia (except in labour), Shock",RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1155,205,245,0.8382,3,0.8136,1.2144,0.8499,1.1766
I00699,2,"Septicaemia (except in labour), Shock",RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,1485,320,320,0.9922,2,0.8362,1.1849,0.8603,1.1624
I00699,2,"Septicaemia (except in labour), Shock",RA3,WESTON AREA HEALTH NHS TRUST,430,80,90,0.8658,2,0.7074,1.3677,0.7948,1.2582
I00699,2,"Septicaemia (except in labour), Shock",RKE,WHITTINGTON HEALTH NHS TRUST,370,50,60,0.8052,2,0.6532,1.4577,0.7639,1.3091
I00699,2,"Septicaemia (except in labour), Shock",RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,900,165,170,0.9747,2,0.7798,1.2602,0.8334,1.1999
I00699,2,"Septicaemia (except in labour), Shock",RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1110,250,230,1.088,2,0.8088,1.2206,0.8476,1.1797
I00699,2,"Septicaemia (except in labour), Shock",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",740,155,140,1.1283,2,0.7576,1.2917,0.8219,1.2166
I00699,2,"Septicaemia (except in labour), Shock",RLQ,WYE VALLEY NHS TRUST,580,125,130,0.9807,2,0.7494,1.3038,0.8176,1.2231
I00699,2,"Septicaemia (except in labour), Shock",RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,720,125,150,0.846,2,0.7658,1.28,0.8262,1.2104
I00699,2,"Septicaemia (except in labour), Shock",RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1590,385,335,1.1473,2,0.8398,1.1804,0.8618,1.1603
I00699,3,Bacterial infection; unspecified site,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RCF,AIREDALE NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,25,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",40,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,20,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R1H,BARTS HEALTH NHS TRUST,150,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RC1,BEDFORD HOSPITAL NHS TRUST,*,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,20,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RMC,BOLTON NHS FOUNDATION TRUST,20,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,45,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,80,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,80,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,15,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJ6,CROYDON HEALTH SERVICES NHS TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RN7,DARTFORD AND GRAVESHAM NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,10,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,50,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJN,EAST CHESHIRE NHS TRUST,25,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,75,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,155,*,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,10,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,15,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,15,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,20,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,70,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R1F,ISLE OF WIGHT NHS TRUST,*,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,*,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,105,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJ2,LEWISHAM AND GREENWICH NHS TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,130,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,90,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RPA,MEDWAY NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,25,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVJ,NORTH BRISTOL NHS TRUST,15,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,45,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,65,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,10,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,120,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,140,*,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,80,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RHU,PORTSMOUTH HOSPITALS NHS TRUST,115,10,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,90,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,85,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,25,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,55,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNZ,SALISBURY NHS FOUNDATION TRUST,*,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,60,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,90,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,15,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,50,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWJ,STOCKPORT NHS FOUNDATION TRUST,15,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,15,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,15,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,75,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,20,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",25,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,25,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,40,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,105,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,30,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,165,*,10,,,,,,
I00699,3,Bacterial infection; unspecified site,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,45,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,35,0,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,65,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,70,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,35,*,*,,,,,,
I00699,3,Bacterial infection; unspecified site,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,135,*,10,,,,,,
