INDICATOR_CODE,DIAGNOSIS_GROUP_NUMBER,DIAGNOSIS_GROUP_DESCRIPTION,PROVIDER_CODE,PROVIDER_NAME,SPELLS,OBSERVED,EXPECTED
I00699,2,"Septicaemia (except in labour), Shock",RWJ,STOCKPORT NHS FOUNDATION TRUST,1005,210,212.8857
I00699,2,"Septicaemia (except in labour), Shock",RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1123,226,230.1837
I00699,2,"Septicaemia (except in labour), Shock",RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,599,186,130.5386
I00699,2,"Septicaemia (except in labour), Shock",RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,1430,235,292.1468
I00699,2,"Septicaemia (except in labour), Shock",RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,1060,240,230.1427
I00699,2,"Septicaemia (except in labour), Shock",RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,859,131,156.5761
I00699,2,"Septicaemia (except in labour), Shock",RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1324,228,217.0326
I00699,2,"Septicaemia (except in labour), Shock",RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,771,195,158.6076
I00699,2,"Septicaemia (except in labour), Shock",RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",1429,264,331.0964
I00699,2,"Septicaemia (except in labour), Shock",RFR,THE ROTHERHAM NHS FOUNDATION TRUST,694,166,136.7853
I00699,2,"Septicaemia (except in labour), Shock",RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,672,71,146.1879
I00699,2,"Septicaemia (except in labour), Shock",RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1274,261,240.6446
I00699,2,"Septicaemia (except in labour), Shock",RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,1007,164,210.6963
I00699,2,"Septicaemia (except in labour), Shock",RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,2075,544,465.7574
I00699,2,"Septicaemia (except in labour), Shock",RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,670,94,113.8847
I00699,2,"Septicaemia (except in labour), Shock",RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,951,167,187.2862
I00699,2,"Septicaemia (except in labour), Shock",RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,4132,805,796.4496
I00699,2,"Septicaemia (except in labour), Shock",RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,990,129,157.1223
I00699,2,"Septicaemia (except in labour), Shock",RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1449,369,285.4247
I00699,2,"Septicaemia (except in labour), Shock",RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,3554,734,757.1775
I00699,2,"Septicaemia (except in labour), Shock",RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,3982,738,769.7554
I00699,2,"Septicaemia (except in labour), Shock",RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,1245,240,247.7807
I00699,2,"Septicaemia (except in labour), Shock",RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,1773,490,347.9994
I00699,2,"Septicaemia (except in labour), Shock",RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1128,188,221.3542
I00699,2,"Septicaemia (except in labour), Shock",RBK,WALSALL HEALTHCARE NHS TRUST,968,178,195.2371
I00699,2,"Septicaemia (except in labour), Shock",RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,1177,219,228.6985
I00699,2,"Septicaemia (except in labour), Shock",RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1643,411,368.3335
I00699,2,"Septicaemia (except in labour), Shock",RGR,WEST SUFFOLK NHS FOUNDATION TRUST,1365,306,302.0098
I00699,2,"Septicaemia (except in labour), Shock",RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,2279,469,512.4672
I00699,2,"Septicaemia (except in labour), Shock",RA3,WESTON AREA HEALTH NHS TRUST,734,140,156.4014
I00699,2,"Septicaemia (except in labour), Shock",RKE,WHITTINGTON HEALTH NHS TRUST,578,85,110.073
I00699,2,"Septicaemia (except in labour), Shock",RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,1799,320,368.7458
I00699,2,"Septicaemia (except in labour), Shock",RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,1472,315,313.1256
I00699,2,"Septicaemia (except in labour), Shock",RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",846,205,171.026
I00699,2,"Septicaemia (except in labour), Shock",RLQ,WYE VALLEY NHS TRUST,674,133,145.1482
I00699,2,"Septicaemia (except in labour), Shock",RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,835,162,183.1893
I00699,2,"Septicaemia (except in labour), Shock",RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1965,499,420.7783
I00699,3,Bacterial infection; unspecified site,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,37,*,2.5332
I00699,3,Bacterial infection; unspecified site,RCF,AIREDALE NHS FOUNDATION TRUST,27,*,1.5806
I00699,3,Bacterial infection; unspecified site,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,8,0,0.5159
I00699,3,Bacterial infection; unspecified site,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",36,*,2.142
I00699,3,Bacterial infection; unspecified site,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,16,0,0.1827
I00699,3,Bacterial infection; unspecified site,R1H,BARTS HEALTH NHS TRUST,101,10,5.6986
I00699,3,Bacterial infection; unspecified site,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30,0,1.7864
I00699,3,Bacterial infection; unspecified site,RC1,BEDFORD HOSPITAL NHS TRUST,18,*,1.0642
I00699,3,Bacterial infection; unspecified site,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,22,*,0.6988
I00699,3,Bacterial infection; unspecified site,RMC,BOLTON NHS FOUNDATION TRUST,28,*,1.2703
I00699,3,Bacterial infection; unspecified site,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,48,*,1.0596
I00699,3,Bacterial infection; unspecified site,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,54,*,3.0769
I00699,3,Bacterial infection; unspecified site,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,51,6,3.1443
I00699,3,Bacterial infection; unspecified site,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,42,*,1.634
I00699,3,Bacterial infection; unspecified site,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,74,*,4.2227
I00699,3,Bacterial infection; unspecified site,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,93,*,5.8277
I00699,3,Bacterial infection; unspecified site,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,22,*,1.4567
I00699,3,Bacterial infection; unspecified site,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,24,*,0.6261
I00699,3,Bacterial infection; unspecified site,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,34,*,1.9765
I00699,3,Bacterial infection; unspecified site,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,68,*,3.3799
I00699,3,Bacterial infection; unspecified site,RJ6,CROYDON HEALTH SERVICES NHS TRUST,70,10,4.3275
I00699,3,Bacterial infection; unspecified site,RN7,DARTFORD AND GRAVESHAM NHS TRUST,30,*,1.264
I00699,3,Bacterial infection; unspecified site,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,33,*,2.1809
I00699,3,Bacterial infection; unspecified site,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,12,0,1.0613
I00699,3,Bacterial infection; unspecified site,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,50,*,2.4164
I00699,3,Bacterial infection; unspecified site,RJN,EAST CHESHIRE NHS TRUST,27,0,0.4962
I00699,3,Bacterial infection; unspecified site,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,69,*,3.365
I00699,3,Bacterial infection; unspecified site,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,63,*,3.4352
I00699,3,Bacterial infection; unspecified site,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,41,*,1.5854
I00699,3,Bacterial infection; unspecified site,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,66,10,3.6675
I00699,3,Bacterial infection; unspecified site,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,30,*,1.4898
I00699,3,Bacterial infection; unspecified site,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,144,*,7.8208
I00699,3,Bacterial infection; unspecified site,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,24,0,0.466
I00699,3,Bacterial infection; unspecified site,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,14,*,1.3331
I00699,3,Bacterial infection; unspecified site,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,51,*,2.2381
I00699,3,Bacterial infection; unspecified site,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,31,0,1.3771
I00699,3,Bacterial infection; unspecified site,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,56,*,3.1358
I00699,3,Bacterial infection; unspecified site,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,32,*,1.915
I00699,3,Bacterial infection; unspecified site,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,14,0,0.5582
I00699,3,Bacterial infection; unspecified site,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,24,*,0.754
I00699,3,Bacterial infection; unspecified site,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,64,*,3.7226
I00699,3,Bacterial infection; unspecified site,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,71,*,4.2793
I00699,3,Bacterial infection; unspecified site,R1F,ISLE OF WIGHT NHS TRUST,7,*,0.3696
I00699,3,Bacterial infection; unspecified site,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15,0,1.306
I00699,3,Bacterial infection; unspecified site,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,26,*,1.8981
I00699,3,Bacterial infection; unspecified site,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,30,*,1.4738
I00699,3,Bacterial infection; unspecified site,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,31,*,1.2084
I00699,3,Bacterial infection; unspecified site,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,51,*,1.2608
I00699,3,Bacterial infection; unspecified site,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,92,10,8.1795
I00699,3,Bacterial infection; unspecified site,RJ2,LEWISHAM AND GREENWICH NHS TRUST,102,*,5.5232
I00699,3,Bacterial infection; unspecified site,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,124,11,7.8963
I00699,3,Bacterial infection; unspecified site,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,57,*,2.4265
I00699,3,Bacterial infection; unspecified site,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,56,0,4.1486
I00699,3,Bacterial infection; unspecified site,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,94,*,2.8919
I00699,3,Bacterial infection; unspecified site,RPA,MEDWAY NHS FOUNDATION TRUST,34,*,1.6135
I00699,3,Bacterial infection; unspecified site,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,32,*,1.015
I00699,3,Bacterial infection; unspecified site,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,19,0,1.7299
I00699,3,Bacterial infection; unspecified site,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,54,*,1.9348
I00699,3,Bacterial infection; unspecified site,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31,0,2.0903
I00699,3,Bacterial infection; unspecified site,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,58,*,2.4376
I00699,3,Bacterial infection; unspecified site,RVJ,NORTH BRISTOL NHS TRUST,25,*,1.4374
I00699,3,Bacterial infection; unspecified site,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,30,0,1.1418
I00699,3,Bacterial infection; unspecified site,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,39,*,1.4335
I00699,3,Bacterial infection; unspecified site,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,54,*,1.6983
I00699,3,Bacterial infection; unspecified site,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,45,*,1.6045
I00699,3,Bacterial infection; unspecified site,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,53,*,2.4267
I00699,3,Bacterial infection; unspecified site,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,23,0,1.147
I00699,3,Bacterial infection; unspecified site,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,23,*,2.2085
I00699,3,Bacterial infection; unspecified site,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,58,*,2.8344
I00699,3,Bacterial infection; unspecified site,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,61,*,4.4052
I00699,3,Bacterial infection; unspecified site,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,115,*,7.0407
I00699,3,Bacterial infection; unspecified site,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,105,*,1.1188
I00699,3,Bacterial infection; unspecified site,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,61,*,3.8541
I00699,3,Bacterial infection; unspecified site,RHU,PORTSMOUTH HOSPITALS NHS TRUST,92,6,4.8255
I00699,3,Bacterial infection; unspecified site,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,52,*,2.5474
I00699,3,Bacterial infection; unspecified site,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,41,*,2.1082
I00699,3,Bacterial infection; unspecified site,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,50,*,2.1899
I00699,3,Bacterial infection; unspecified site,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,88,*,5.6377
I00699,3,Bacterial infection; unspecified site,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,57,*,3.1959
I00699,3,Bacterial infection; unspecified site,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,35,*,2.8373
I00699,3,Bacterial infection; unspecified site,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,68,*,4.6449
I00699,3,Bacterial infection; unspecified site,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,15,*,0.7903
I00699,3,Bacterial infection; unspecified site,RNZ,SALISBURY NHS FOUNDATION TRUST,13,0,0.5462
I00699,3,Bacterial infection; unspecified site,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,95,7,5.9782
I00699,3,Bacterial infection; unspecified site,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,91,7,5.8046
I00699,3,Bacterial infection; unspecified site,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,14,0,0.4177
I00699,3,Bacterial infection; unspecified site,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,43,7,2.3243
I00699,3,Bacterial infection; unspecified site,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,73,*,1.5659
I00699,3,Bacterial infection; unspecified site,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,9,*,0.5524
I00699,3,Bacterial infection; unspecified site,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,23,*,1.7934
I00699,3,Bacterial infection; unspecified site,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,39,0,3.1925
I00699,3,Bacterial infection; unspecified site,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,38,*,2.0471
I00699,3,Bacterial infection; unspecified site,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30,0,1.0054
I00699,3,Bacterial infection; unspecified site,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,47,0,1.772
I00699,3,Bacterial infection; unspecified site,RWJ,STOCKPORT NHS FOUNDATION TRUST,24,*,1.0673
I00699,3,Bacterial infection; unspecified site,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,12,0,0.4737
I00699,3,Bacterial infection; unspecified site,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,19,0,0.7193
I00699,3,Bacterial infection; unspecified site,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,50,*,2.6742
I00699,3,Bacterial infection; unspecified site,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,24,0,1.5148
I00699,3,Bacterial infection; unspecified site,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,23,0,1.3646
I00699,3,Bacterial infection; unspecified site,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,72,*,2.997
I00699,3,Bacterial infection; unspecified site,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,22,*,1.7942
I00699,3,Bacterial infection; unspecified site,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",20,*,0.579
I00699,3,Bacterial infection; unspecified site,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,21,*,1.3646
I00699,3,Bacterial infection; unspecified site,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,20,*,1.172
I00699,3,Bacterial infection; unspecified site,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,41,*,1.2818
I00699,3,Bacterial infection; unspecified site,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,38,*,3.0355
I00699,3,Bacterial infection; unspecified site,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,42,*,2.6956
I00699,3,Bacterial infection; unspecified site,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,74,*,3.8248
I00699,3,Bacterial infection; unspecified site,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,54,*,1.9951
I00699,3,Bacterial infection; unspecified site,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,180,9,9.7967
I00699,3,Bacterial infection; unspecified site,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,39,*,1.2039
I00699,3,Bacterial infection; unspecified site,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,23,*,1.4039
I00699,3,Bacterial infection; unspecified site,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,57,*,3.0634
I00699,3,Bacterial infection; unspecified site,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,68,*,2.9015
I00699,3,Bacterial infection; unspecified site,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,34,*,1.6839
I00699,3,Bacterial infection; unspecified site,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,89,*,4.8123
I00699,3,Bacterial infection; unspecified site,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,72,*,4.1779
I00699,3,Bacterial infection; unspecified site,RBK,WALSALL HEALTHCARE NHS TRUST,6,0,0.2105
I00699,3,Bacterial infection; unspecified site,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,27,*,0.6792
I00699,3,Bacterial infection; unspecified site,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,52,0,2.4752
I00699,3,Bacterial infection; unspecified site,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,11,0,0.408
I00699,3,Bacterial infection; unspecified site,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,43,0,2.4352
I00699,3,Bacterial infection; unspecified site,RA3,WESTON AREA HEALTH NHS TRUST,10,*,1.1233
I00699,3,Bacterial infection; unspecified site,RKE,WHITTINGTON HEALTH NHS TRUST,10,0,0.1477
I00699,3,Bacterial infection; unspecified site,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,33,*,0.7088
I00699,3,Bacterial infection; unspecified site,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,49,6,2.7628
I00699,3,Bacterial infection; unspecified site,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",12,0,0.6756
I00699,3,Bacterial infection; unspecified site,RLQ,WYE VALLEY NHS TRUST,17,0,1.1917
I00699,3,Bacterial infection; unspecified site,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,7,0,0.0155
I00699,3,Bacterial infection; unspecified site,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,44,0,2.2717
I00699,4,Mycoses,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,24,*,1.515
I00699,4,Mycoses,RCF,AIREDALE NHS FOUNDATION TRUST,*,*,0.1319
I00699,4,Mycoses,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,11,0,0.2908
I00699,4,Mycoses,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",16,0,0.6585
I00699,4,Mycoses,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,17,*,0.9583
I00699,4,Mycoses,R1H,BARTS HEALTH NHS TRUST,55,*,1.7724
I00699,4,Mycoses,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,24,0,0.6653
I00699,4,Mycoses,RC1,BEDFORD HOSPITAL NHS TRUST,7,0,0.1219
I00699,4,Mycoses,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,19,0,0.3617
I00699,4,Mycoses,RMC,BOLTON NHS FOUNDATION TRUST,27,*,0.9272
I00699,4,Mycoses,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,56,0,1.044
I00699,4,Mycoses,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,27,*,1.921
I00699,4,Mycoses,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9,0,0.6985
I00699,4,Mycoses,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,29,0,0.864
I00699,4,Mycoses,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,14,*,0.8695
I00699,4,Mycoses,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,36,0,1.199
I00699,4,Mycoses,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,19,0,1.0003
I00699,4,Mycoses,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,22,0,1.0134
I00699,4,Mycoses,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,14,*,0.2523
I00699,4,Mycoses,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,46,*,2.0903
I00699,4,Mycoses,RJ6,CROYDON HEALTH SERVICES NHS TRUST,8,*,0.2665
I00699,4,Mycoses,RN7,DARTFORD AND GRAVESHAM NHS TRUST,28,*,0.5425
I00699,4,Mycoses,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,25,*,0.9675
I00699,4,Mycoses,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,8,0,0.0566
I00699,4,Mycoses,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,24,*,0.7226
I00699,4,Mycoses,RJN,EAST CHESHIRE NHS TRUST,6,*,0.5928
I00699,4,Mycoses,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,39,0,1.1956
I00699,4,Mycoses,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,51,*,1.6843
I00699,4,Mycoses,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,60,*,1.6506
I00699,4,Mycoses,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,24,*,1.0249
I00699,4,Mycoses,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11,*,0.5526
I00699,4,Mycoses,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,47,*,1.4447
I00699,4,Mycoses,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,9,0,0.7643
I00699,4,Mycoses,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6,*,0.5302
I00699,4,Mycoses,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,42,*,1.3322
I00699,4,Mycoses,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,25,0,0.8456
I00699,4,Mycoses,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,27,0,0.5167
I00699,4,Mycoses,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,18,*,0.5837
I00699,4,Mycoses,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,36,*,2.2147
I00699,4,Mycoses,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,6,0,0.1853
I00699,4,Mycoses,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,51,*,2.5524
I00699,4,Mycoses,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,34,0,1.3061
I00699,4,Mycoses,R1F,ISLE OF WIGHT NHS TRUST,7,0,0.4585
I00699,4,Mycoses,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,18,0,0.7151
I00699,4,Mycoses,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,18,*,0.9982
I00699,4,Mycoses,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,30,*,1.3926
I00699,4,Mycoses,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,25,0,0.8275
I00699,4,Mycoses,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,19,0,0.4165
I00699,4,Mycoses,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,51,*,2.5132
I00699,4,Mycoses,RJ2,LEWISHAM AND GREENWICH NHS TRUST,41,*,1.0976
I00699,4,Mycoses,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,26,*,0.817
